wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777125622.806267738,1777125622.806276321,ideal,1777125621.963000059,1777125622.801133871,0.003023624,0.688063383,0.003023624,0.838133812,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.774372697,0.385286123,0.408625633,2.542381525,-0.317981422,-2.495786667,-0.774368317,-0.385201817,-0.408668614,-2.542372458,0.317983332,2.495786667,3.702534128,2.542372458,1,205
1777125622.856492043,1777125622.856503248,ideal,1777125621.963000059,1777125622.801133871,0.053247929,0.738287687,0.053247929,0.838133812,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.774372697,0.385286123,0.408625633,2.542381525,-0.317981422,-2.495786667,-0.774368317,-0.385201817,-0.408668614,-2.542372458,0.317983332,2.495786667,3.702534128,2.542372458,1,205
1777125622.906255722,1777125622.906261206,ideal,1777125621.963000059,1777125622.801133871,0.103011608,0.788051367,0.103011608,0.838133812,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.774372697,0.385286123,0.408625633,2.542381525,-0.317981422,-2.495786667,-0.774368317,-0.385201817,-0.408668614,-2.542372458,0.317983332,2.495786667,3.702534128,2.542372458,1,205
1777125622.956408978,1777125622.956418753,ideal,1777125621.963000059,1777125622.801133871,0.153164864,0.838204622,0.153164864,0.838133812,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.774372697,0.385286123,0.408625633,2.542381525,-0.317981422,-2.495786667,-0.774368317,-0.385201817,-0.408668614,-2.542372458,0.317983332,2.495786667,3.702534128,2.542372458,1,205
1777125623.006189108,1777125623.006196499,ideal,1777125621.963000059,1777125623.002751589,0.002089024,0.887984753,0.002089024,1.039751530,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.743229032,0.369777560,0.392001122,2.442672729,-0.304718882,-2.393585205,-0.743224652,-0.369693254,-0.392044104,-2.442663662,0.304720792,2.393585205,3.554077268,2.442663662,1,206
1777125623.056571722,1777125623.056584835,ideal,1777125621.963000059,1777125623.002751589,0.052471638,0.938367367,0.052471638,1.039751530,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.743229032,0.369777560,0.392001122,2.442672729,-0.304718882,-2.393585205,-0.743224652,-0.369693254,-0.392044104,-2.442663662,0.304720792,2.393585205,3.554077268,2.442663662,1,206
1777125623.106434584,1777125623.106444597,ideal,1777125621.963000059,1777125623.002751589,0.102334499,0.988230228,0.102334499,1.039751530,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.743229032,0.369777560,0.392001122,2.442672729,-0.304718882,-2.393585205,-0.743224652,-0.369693254,-0.392044104,-2.442663662,0.304720792,2.393585205,3.554077268,2.442663662,1,206
1777125623.156466246,1777125623.156476736,ideal,1777125621.963000059,1777125623.002751589,0.152366161,1.038261890,0.152366161,1.039751530,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.743229032,0.369777560,0.392001122,2.442672729,-0.304718882,-2.393585205,-0.743224652,-0.369693254,-0.392044104,-2.442663662,0.304720792,2.393585205,3.554077268,2.442663662,1,206
1777125623.206644297,1777125623.206653357,ideal,1777125621.963000059,1777125623.204438210,0.000618458,1.088439941,0.000618458,1.241438150,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.712645292,0.354349554,0.375896245,2.340854645,-0.292255312,-2.293301344,-0.712640912,-0.354265248,-0.375939227,-2.340845578,0.292257222,2.293301344,3.405714990,2.340845578,1,207
1777125623.256415606,1777125623.256425142,ideal,1777125621.963000059,1777125623.204438210,0.050389767,1.138211250,0.050389767,1.241438150,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.712645292,0.354349554,0.375896245,2.340854645,-0.292255312,-2.293301344,-0.712640912,-0.354265248,-0.375939227,-2.340845578,0.292257222,2.293301344,3.405714990,2.340845578,1,207
