wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real,t_rel,twin_x,twin_y,twin_z,real_x,real_y,real_z,cart_err_m,twin_velocity_mps,real_velocity_mps,aoi_abs_s,k_aoi_eef_twin_m,k_aoi_eef_real_m,k_aoi_eef_max_m
1777120178.995946,1777120178.9959514,ideal,1777120178.804,1777120178.8226151,0.172481775,0.022053003,0.172481775,0.018615246,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,101,0.0,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663971464787633,0.06500096051075661,0.18993837913445816,0.10887697249690208,0.0,0.0,0.172481775,0.0,0.0,0.0
1777120179.046028,1777120179.0460348,ideal,1777120178.804,1777120179.023996,0.020902395,0.07213521,0.020902395,0.219996214,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102,0.05008196830749512,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663971464787633,0.06500096051075661,0.18993837913445816,0.10887697249690208,0.0,0.0,0.020902395,0.0,0.0,0.0
1777120179.0962183,1777120179.0962303,ideal,1777120178.804,1777120179.023996,0.071092606,0.12232542,0.071092606,0.219996214,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102,0.10027241706848145,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663971464787633,0.06500096051075661,0.18993837913445816,0.10887697249690208,0.0,0.0,0.071092606,0.0,0.0,0.0
1777120179.1461363,1777120179.1461456,ideal,1777120178.804,1777120179.023996,0.121010542,0.172243357,0.121010542,0.219996214,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102,0.1501903533935547,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663971464787633,0.06500096051075661,0.18993837913445816,0.10887697249690208,0.0,0.00043609847364940084,0.121010542,0.0,5.277251266168671e-05,5.277251266168671e-05
1777120179.1962452,1777120179.1962566,ideal,1777120178.804,1777120179.023996,0.171119452,0.222352266,0.171119452,0.219996214,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102,0.20029926300048828,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663971464787633,0.06500096051075661,0.18993837913445816,0.10887697249690208,0.0,0.00043609847364940084,0.171119452,0.0,7.462493182892191e-05,7.462493182892191e-05
1777120179.2463691,1777120179.2463768,ideal,1777120178.804,1777120179.225506,0.018866777,0.272476196,0.018866777,0.421506166,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103,0.2504231929779053,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663576248455998,0.06490730203261239,0.1898982357225832,0.10877883427303485,0.0,0.00043609847364940084,0.018866777,0.0,8.227772652383622e-06,8.227772652383622e-06
1777120179.2962077,1777120179.296216,ideal,1777120178.804,1777120179.225506,0.06870532,0.322314739,0.06870532,0.421506166,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103,0.3002617359161377,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663576248455998,0.06490730203261239,0.1898982357225832,0.10877883427303485,0.0,0.00043609847364940084,0.06870532,0.0,2.996228518359365e-05,2.996228518359365e-05
1777120179.3464177,1777120179.3464303,ideal,1777120178.804,1777120179.225506,0.118915319,0.372524738,0.118915319,0.421506166,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103,0.35047173500061035,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663576248455998,0.06490730203261239,0.1898982357225832,0.10877883427303485,0.0,0.017321869892497378,0.118915319,0.0,0.0020598356839428215,0.0020598356839428215
1777120179.3961651,1777120179.396171,ideal,1777120178.804,1777120179.225506,0.168662786,0.422272205,0.168662786,0.421506166,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103,0.400219202041626,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1663576248455998,0.06490730203261239,0.1898982357225832,0.10877883427303485,0.0,0.016885771418847978,0.168662786,0.0,0.002848001251262073,0.002848001251262073
1777120179.446282,1777120179.446294,ideal,1777120178.804,1777120179.4270499,0.01748395,0.472389221,0.01748395,0.623049974,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104,0.4503359794616699,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16551528715190586,0.0609338106069312,0.18871259170515228,0.10542805679011986,0.0,0.016885771418847978,0.01748395,0.0,0.00029522998319856715,0.00029522998319856715
1777120179.4963813,1777120179.4963927,ideal,1777120178.804,1777120179.4270499,0.067583084,0.522488356,0.067583084,0.623049974,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104,0.5004353523254395,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16551528715190586,0.0609338106069312,0.18871259170515228,0.10542805679011986,0.0,0.016885771418847978,0.067583084,0.0,0.001141192508204802,0.001141192508204802
1777120179.546254,1777120179.5462644,ideal,1777120178.804,1777120179.4270499,0.117455721,0.572360992,0.117455721,0.623049974,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104,0.5503079891204834,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16551528715190586,0.0609338106069312,0.18871259170515228,0.10542805679011986,0.0,0.037008850789042244,0.117455721,0.0,0.004346901252808376,0.004346901252808376
1777120179.596318,1777120179.5963285,ideal,1777120178.804,1777120179.4270499,0.167519808,0.622425079,0.167519808,0.623049974,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104,0.6003720760345459,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16551528715190586,0.0609338106069312,0.18871259170515228,0.10542805679011986,0.0,0.020123079370194263,0.167519808,0.0,0.0033710143924637038,0.0033710143924637038
1777120179.6461997,1777120179.646212,ideal,1777120178.804,1777120179.628543,0.015739202,0.672306776,0.015739202,0.824542999,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.36991179,0.129005864,0.423242569,2.776313543,-0.331084192,-2.581114531,-0.36990741,-0.128921558,-0.42328555,-2.776304476,0.331086102,2.581114531,3.84866986,2.776304476,1,105,0.6502537727355957,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1648597656039155,0.05614243580354151,0.18737019011172468,0.10177948732957413,0.0,0.020123079370194263,0.015739202,0.0,0.0003167212110695203,0.0003167212110695203
1777120179.6961665,1777120179.6961749,ideal,1777120178.804,1777120179.628543,0.065706015,0.722273588,0.065706015,0.824542999,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.36991179,0.129005864,0.423242569,2.776313543,-0.331084192,-2.581114531,-0.36990741,-0.128921558,-0.42328555,-2.776304476,0.331086102,2.581114531,3.84866986,2.776304476,1,105,0.7002205848693848,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1648597656039155,0.05614243580354151,0.18737019011172468,0.10177948732957413,0.0,0.020123079370194263,0.065706015,0.0,0.001322207354944175,0.001322207354944175
1777120179.7461967,1777120179.7462068,ideal,1777120178.804,1777120179.628543,0.115736485,0.772304058,0.115736485,0.824542999,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.36991179,0.129005864,0.423242569,2.776313543,-0.331084192,-2.581114531,-0.36990741,-0.128921558,-0.42328555,-2.776304476,0.331086102,2.581114531,3.84866986,2.776304476,1,105,0.7502508163452148,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1648597656039155,0.05614243580354151,0.18737019011172468,0.10177948732957413,0.0,0.03857363700432267,0.115736485,0.0,0.0044643771605462354,0.0044643771605462354
1777120179.7962108,1777120179.7962213,ideal,1777120178.804,1777120179.628543,0.165750265,0.822317839,0.165750265,0.824542999,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.36991179,0.129005864,0.423242569,2.776313543,-0.331084192,-2.581114531,-0.36990741,-0.128921558,-0.42328555,-2.776304476,0.331086102,2.581114531,3.84866986,2.776304476,1,105,0.800264835357666,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1648597656039155,0.05614243580354151,0.18737019011172468,0.10177948732957413,0.0,0.018450557634128405,0.165750265,0.0,0.0030581848172545564,0.0030581848172545564
1777120179.8461506,1777120179.8461592,ideal,1777120178.804,1777120179.8300793,0.013690233,0.87225771,0.013690233,1.026079416,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.35646069,0.12430805,0.407902747,2.676604748,-0.317821652,-2.49022603,-0.35645631,-0.124223744,-0.407945729,-2.676595681,0.317823561,2.49022603,3.711511053,2.676595681,1,106,0.8502047061920166,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16413760097366853,0.051774031526883604,0.18609707502784525,0.09844420935110755,0.0,0.018450557634128405,0.013690233,0.0,0.0002525924329911466,0.0002525924329911466
