wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real,t_rel,twin_x,twin_y,twin_z,real_x,real_y,real_z,cart_err_m,twin_velocity_mps,real_velocity_mps,aoi_abs_s,k_aoi_eef_twin_m,k_aoi_eef_real_m,k_aoi_eef_max_m
1776873806.5593095,1776873806.5593183,ideal,1776873806.304,1776873806.4254622,0.132415533,0.033512831,0.132415533,0.121462345,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.461517304,-0.237732515,0.461624682,-0.001917476,0.319339633,-0.00076699,0.461521684,0.237816821,-0.461667663,0.001926543,-0.319337723,0.00076699,0.764641758,0.461667663,1,202,0.0,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16932812971465513,-0.0842556626085317,0.2618523640264445,0.16001081309173254,0.0,0.0,0.132415533,0.0,0.0,0.0
1776873806.6093347,1776873806.6093435,ideal,1776873806.304,1776873806.4254622,0.182440758,0.083538055,0.182440758,0.121462345,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.461517304,-0.237732515,0.461624682,-0.001917476,0.319339633,-0.00076699,0.461521684,0.237816821,-0.461667663,0.001926543,-0.319337723,0.00076699,0.764641758,0.461667663,1,202,0.050025224685668945,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16932812971465513,-0.0842556626085317,0.2618523640264445,0.16001081309173254,0.0,0.00044264577547448863,0.182440758,0.0,8.075663080306352e-05,8.075663080306352e-05
1776873806.6594224,1776873806.6594348,ideal,1776873806.304,1776873806.6268268,0.030931473,0.133625507,0.030931473,0.322826862,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.4612872,-0.237657726,0.46131596,-0.001917476,0.319339633,-0.00076699,0.46129158,0.237742032,-0.461358941,0.001926543,-0.319337723,0.00076699,0.764293236,0.461358941,1,203,0.1001129150390625,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16930001050136564,-0.08419308614177272,0.2617652868046064,0.15990447231186428,0.0,0.00044264577547448863,0.030931473,0.0,1.3691685852653208e-05,1.3691685852653208e-05
1776873806.7092865,1776873806.709293,ideal,1776873806.304,1776873806.6268268,0.080795527,0.183489561,0.080795527,0.322826862,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.4612872,-0.237657726,0.46131596,-0.001917476,0.319339633,-0.00076699,0.46129158,0.237742032,-0.461358941,0.001926543,-0.319337723,0.00076699,0.764293236,0.461358941,1,203,0.1499769687652588,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16930001050136564,-0.08419308614177272,0.2617652868046064,0.15990447231186428,0.0,0.00044264577547448863,0.080795527,0.0,3.5763798703784984e-05,3.5763798703784984e-05
1776873806.7593777,1776873806.7593875,ideal,1776873806.304,1776873806.6268268,0.130886793,0.233580828,0.130886793,0.322826862,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.4612872,-0.237657726,0.46131596,-0.001917476,0.319339633,-0.00076699,0.46129158,0.237742032,-0.461358941,0.001926543,-0.319337723,0.00076699,0.764293236,0.461358941,1,203,0.20006823539733887,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16930001050136564,-0.08419308614177272,0.2617652868046064,0.15990447231186428,0.0,0.10315162447252471,0.130886793,0.0,0.013501185319949077,0.013501185319949077
1776873806.809421,1776873806.8094304,ideal,1776873806.304,1776873806.6268268,0.180930138,0.283624172,0.180930138,0.322826862,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.4612872,-0.237657726,0.46131596,-0.001917476,0.319339633,-0.00076699,0.46129158,0.237742032,-0.461358941,0.001926543,-0.319337723,0.00076699,0.764293236,0.461358941,1,203,0.25011157989501953,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.16930001050136564,-0.08419308614177272,0.2617652868046064,0.15990447231186428,0.0,0.10270897869705023,0.180930138,0.0,0.018583149689496356,0.018583149689496356
1776873806.859229,1776873806.8592403,ideal,1776873806.304,1776873806.828248,0.029396057,0.333432198,0.029396057,0.524248123,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.395099759,-0.20364745,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204,0.29991960525512695,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1657556108806424,-0.0691600850565165,0.24137622582507912,0.13673755599097817,0.0,0.10270897869705023,0.029396057,0.0,0.0030192389921902744,0.0030192389921902744
1776873806.9092999,1776873806.9093063,ideal,1776873806.304,1776873806.828248,0.07946682,0.38350296,0.07946682,0.524248123,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.395099759,-0.20364745,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204,0.3499903678894043,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1657556108806424,-0.0691600850565165,0.24137622582507912,0.13673755599097817,0.0,0.10270897869705023,0.07946682,0.0,0.008161955922502325,0.008161955922502325
1776873806.9592583,1776873806.9592655,ideal,1776873806.304,1776873806.828248,0.129425287,0.433461428,0.129425287,0.524248123,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.395099759,-0.20364745,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204,0.3999488353729248,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1657556108806424,-0.0691600850565165,0.24137622582507912,0.13673755599097817,0.0,0.25519672698311313,0.129425287,0.0,0.03302890963125006,0.03302890963125006
1776873807.0093267,1776873807.009334,ideal,1776873806.304,1776873806.828248,0.179493904,0.483530045,0.179493904,0.524248123,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.395099759,-0.20364745,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204,0.45001721382141113,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.1657556108806424,-0.0691600850565165,0.24137622582507912,0.13673755599097817,0.0,0.15248774828606287,0.179493904,0.0,0.027370621252034735,0.027370621252034735
