wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777042930.602823496,1777042930.602828741,ideal,1777042930.598999977,1777042930.401422501,0.199709177,0.003019571,0.199709177,-0.197577477,0.480217040,0.321180046,0.628121316,2.799251080,-0.438410997,-2.800090075,0.398549289,0.265449613,0.521325290,2.330500364,-0.364320427,-2.321871758,0.081667751,0.055730432,0.106796026,0.468750715,-0.074090570,-0.478218317,0.689267944,0.478218317,3,104
1777042930.653106451,1777042930.653114796,ideal,1777042930.598999977,1777042930.602835655,0.049667597,0.053302526,0.049667597,0.003835678,0.480217040,0.321180046,0.628121316,2.799251080,-0.438410997,-2.800090075,0.380893171,0.253772199,0.498376936,2.230024576,-0.348820835,-2.223696947,0.099323869,0.067407846,0.129744381,0.569226503,-0.089590162,-0.576393127,0.833976558,0.576393127,3,105
1777042930.702953577,1777042930.702961206,ideal,1777042930.697000027,1777042930.602835655,0.099514723,0.004450321,0.099514723,-0.094164371,0.480200022,0.321183413,0.628116608,2.799268246,-0.438425273,-2.800090075,0.380893171,0.253772199,0.498376936,2.230024576,-0.348820835,-2.223696947,0.099306852,0.067411214,0.129739672,0.569243670,-0.089604437,-0.576393127,0.833987322,0.576393127,6,105
1777042930.753124714,1777042930.753133774,ideal,1777042930.730999947,1777042930.602835655,0.149685860,0.019811153,0.149685860,-0.128164291,0.480201095,0.321186513,0.628113806,2.799263716,-0.438423961,-2.800090075,0.380893171,0.253772199,0.498376936,2.230024576,-0.348820835,-2.223696947,0.099307925,0.067414314,0.129736871,0.569239140,-0.089603126,-0.576393127,0.833984031,0.576393127,7,105
1777042930.803012848,1777042930.803022146,ideal,1777042930.799000025,1777042930.602835655,0.199573994,0.002294540,0.199573994,-0.196164370,0.480204701,0.321186274,0.628114343,2.799259424,-0.438420862,-2.800090075,0.380893171,0.253772199,0.498376936,2.230024576,-0.348820835,-2.223696947,0.099311531,0.067414075,0.129737407,0.569234848,-0.089600027,-0.576393127,0.833981263,0.576393127,9,105
1777042930.853333950,1777042930.853342772,ideal,1777042930.799000025,1777042930.804198980,0.047933578,0.052615643,0.047933578,0.005198956,0.480204701,0.321186274,0.628114343,2.799259424,-0.438420862,-2.800090075,0.363760531,0.242217481,0.475869596,2.125713825,-0.333800614,-2.121303797,0.116444170,0.078968793,0.152244747,0.673545599,-0.104620248,-0.678786278,0.984039460,0.678786278,9,106
1777042930.902904272,1777042930.902911186,ideal,1777042930.897000074,1777042930.804198980,0.097503901,0.003924370,0.097503901,-0.092801094,0.480204612,0.321184158,0.628116310,2.799261808,-0.438421249,-2.800090075,0.363760531,0.242217481,0.475869596,2.125713825,-0.333800614,-2.121303797,0.116444081,0.078966677,0.152246714,0.673547983,-0.104620636,-0.678786278,0.984041257,0.678786278,12,106
1777042930.953052759,1777042930.953059912,ideal,1777042930.930000067,1777042930.804198980,0.147652388,0.021751165,0.147652388,-0.125801086,0.480203986,0.321184427,0.628116012,2.799262524,-0.438421726,-2.800090075,0.363760531,0.242217481,0.475869596,2.125713825,-0.333800614,-2.121303797,0.116443455,0.078966945,0.152246416,0.673548698,-0.104621112,-0.678786278,0.984041699,0.678786278,13,106
1777042931.002803802,1777042931.002808332,ideal,1777042930.996999979,1777042930.804198980,0.197403431,0.004199505,0.197403431,-0.192800999,0.480203897,0.321184933,0.628115535,2.799262047,-0.438421726,-2.800090075,0.363760531,0.242217481,0.475869596,2.125713825,-0.333800614,-2.121303797,0.116443366,0.078967452,0.152245939,0.673548222,-0.104621112,-0.678786278,0.984041329,0.678786278,15,106
1777042931.053072929,1777042931.053081274,ideal,1777042930.996999979,1777042931.005637884,0.046681881,0.054468632,0.046681881,0.008637905,0.480203897,0.321184933,0.628115535,2.799262047,-0.438421726,-2.800090075,0.346530110,0.230691537,0.453252971,2.028114319,-0.318301022,-2.022937059,0.133673787,0.090493396,0.174862564,0.771147728,-0.120120704,-0.777153015,1.126809329,0.777153015,15,107
1777042931.103091002,1777042931.103099346,ideal,1777042931.078000069,1777042931.005637884,0.096699953,0.023566484,0.096699953,-0.072362185,0.480204314,0.321184903,0.628115594,2.799261570,-0.438421369,-2.800090075,0.346530110,0.230691537,0.453252971,2.028114319,-0.318301022,-2.022937059,0.133674204,0.090493366,0.174862623,0.771147251,-0.120120347,-0.777153015,1.126809021,0.777153015,18,107
1777042931.152916670,1777042931.152924538,ideal,1777042931.148000002,1777042931.005637884,0.146525621,0.002554655,0.146525621,-0.142362118,0.480204284,0.321184754,0.628115714,2.799261570,-0.438421428,-2.800090075,0.346530110,0.230691537,0.453252971,2.028114319,-0.318301022,-2.022937059,0.133674175,0.090493217,0.174862742,0.771147251,-0.120120406,-0.777153015,1.126809030,0.777153015,20,107
1777042931.203079462,1777042931.203088999,ideal,1777042931.180999994,1777042931.005637884,0.196688414,0.020418167,0.196688414,-0.175362110,0.480204254,0.321184754,0.628115714,2.799261570,-0.438421458,-2.800090075,0.346530110,0.230691537,0.453252971,2.028114319,-0.318301022,-2.022937059,0.133674145,0.090493217,0.174862742,0.771147251,-0.120120436,-0.777153015,1.126809030,0.777153015,21,107
1777042931.253045321,1777042931.253052473,ideal,1777042931.180999994,1777042931.207155943,0.043963194,0.070384026,0.043963194,0.026155949,0.480204254,0.321184754,0.628115714,2.799261570,-0.438421458,-2.800090075,0.329006284,0.219225034,0.430463761,1.925912857,-0.300883949,-1.918626428,0.151197970,0.101959720,0.197651953,0.873348713,-0.137537509,-0.881463647,1.277088723,0.881463647,21,108
1777042931.303052902,1777042931.303060055,ideal,1777042931.279999971,1777042931.207155943,0.093970776,0.021457911,0.093970776,-0.072844028,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.329006284,0.219225034,0.430463761,1.925912857,-0.300883949,-1.918626428,0.151197940,0.101959720,0.197651953,0.873348713,-0.137537539,-0.881463647,1.277088723,0.881463647,24,108
1777042931.352845430,1777042931.352867126,ideal,1777042931.349999905,1777042931.207155943,0.143763304,0.000999689,0.143763304,-0.142843962,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.329006284,0.219225034,0.430463761,1.925912857,-0.300883949,-1.918626428,0.151197940,0.101959720,0.197651953,0.873348713,-0.137537539,-0.881463647,1.277088723,0.881463647,26,108
1777042931.403115749,1777042931.403126717,ideal,1777042931.381000042,1777042931.207155943,0.194033623,0.019899607,0.194033623,-0.173844099,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.329006284,0.219225034,0.430463761,1.925912857,-0.300883949,-1.918626428,0.151197940,0.101959720,0.197651953,0.873348713,-0.137537539,-0.881463647,1.277088723,0.881463647,27,108
1777042931.453326702,1777042931.453340292,ideal,1777042931.381000042,1777042931.408680439,0.043508053,0.070110559,0.043508053,0.027680397,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.311729819,0.207733601,0.407946855,1.825628877,-0.285224557,-1.820259929,0.168474406,0.113451153,0.220168859,0.973632693,-0.153196931,-0.979830146,1.421698334,0.979830146,27,109
1777042931.503195047,1777042931.503206253,ideal,1777042931.480999947,1777042931.408680439,0.093376398,0.020499706,0.093376398,-0.072319508,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.311729819,0.207733601,0.407946855,1.825628877,-0.285224557,-1.820259929,0.168474406,0.113451153,0.220168859,0.973632693,-0.153196931,-0.979830146,1.421698334,0.979830146,30,109
1777042931.553000689,1777042931.553009748,ideal,1777042931.533999920,1777042931.408680439,0.143182039,0.017511845,0.143182039,-0.125319481,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.311729819,0.207733601,0.407946855,1.825628877,-0.285224557,-1.820259929,0.168474406,0.113451153,0.220168859,0.973632693,-0.153196931,-0.979830146,1.421698334,0.979830146,32,109
1777042931.602957010,1777042931.602967501,ideal,1777042931.596999884,1777042931.408680439,0.193138361,0.003481150,0.193138361,-0.188319445,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.311729819,0.207733601,0.407946855,1.825628877,-0.285224557,-1.820259929,0.168474406,0.113451153,0.220168859,0.973632693,-0.153196931,-0.979830146,1.421698334,0.979830146,34,109
1777042931.653184414,1777042931.653202057,ideal,1777042931.596999884,1777042931.610107660,0.041505337,0.053708553,0.041505337,0.013107777,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.294595271,0.196159706,0.385447174,1.725344896,-0.269405365,-1.720359445,0.185608953,0.125025049,0.242668539,1.073916674,-0.169016123,-1.079730630,1.567370942,1.079730630,34,110
1777042931.703083754,1777042931.703093767,ideal,1777042931.680999994,1777042931.610107660,0.091404676,0.019883394,0.091404676,-0.070892334,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.294595271,0.196159706,0.385447174,1.725344896,-0.269405365,-1.720359445,0.185608953,0.125025049,0.242668539,1.073916674,-0.169016123,-1.079730630,1.567370942,1.079730630,37,110
1777042931.752922535,1777042931.752931833,ideal,1777042931.749000072,1777042931.610107660,0.141243458,0.001921654,0.141243458,-0.138892412,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.294595271,0.196159706,0.385447174,1.725344896,-0.269405365,-1.720359445,0.185608953,0.125025049,0.242668539,1.073916674,-0.169016123,-1.079730630,1.567370942,1.079730630,39,110
1777042931.803073645,1777042931.803083658,ideal,1777042931.780999899,1777042931.610107660,0.191394567,0.020125151,0.191394567,-0.170892239,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.294595271,0.196159706,0.385447174,1.725344896,-0.269405365,-1.720359445,0.185608953,0.125025049,0.242668539,1.073916674,-0.169016123,-1.079730630,1.567370942,1.079730630,40,110
1777042931.853208542,1777042931.853220701,ideal,1777042931.780999899,1777042931.811659098,0.039316893,0.070260048,0.039316893,0.030659199,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.277063787,0.184509128,0.362485409,1.621992946,-0.254065573,-1.617390990,0.203140438,0.136675626,0.265630305,1.177268624,-0.184355915,-1.182699084,1.717332631,1.182699084,40,111
1777042931.903141737,1777042931.903151989,ideal,1777042931.882999897,1777042931.811659098,0.089250088,0.018354177,0.089250088,-0.071340799,0.480204225,0.321184754,0.628115714,2.799261570,-0.438421488,-2.800090075,0.277063787,0.184509128,0.362485409,1.621992946,-0.254065573,-1.617390990,0.203140438,0.136675626,0.265630305,1.177268624,-0.184355915,-1.182699084,1.717332631,1.182699084,43,111
1777042931.953003883,1777042931.953012228,ideal,1777042931.950000048,1777042931.811659098,0.139112234,0.000992298,0.139112234,-0.138340950,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.277063787,0.184509128,0.362485409,1.621992946,-0.254065573,-1.617390990,0.203140438,0.136675656,0.265630305,1.177268624,-0.184355915,-1.182699084,1.717332633,1.182699084,45,111
1777042932.003200769,1777042932.003223419,ideal,1777042931.982000113,1777042931.811659098,0.189309120,0.019001007,0.189309120,-0.170341015,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.277063787,0.184509128,0.362485409,1.621992946,-0.254065573,-1.617390990,0.203140438,0.136675656,0.265630305,1.177268624,-0.184355915,-1.182699084,1.717332633,1.182699084,46,111
1777042932.053415775,1777042932.053428888,ideal,1777042931.982000113,1777042932.013242483,0.038218737,0.069216013,0.038218737,0.031242371,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.259923458,0.172942907,0.339981914,1.524585128,-0.239285022,-1.519216180,0.220280766,0.148241878,0.288133800,1.274676442,-0.199136466,-1.280873895,1.859734835,1.280873895,46,112
1777042932.103148937,1777042932.103157043,ideal,1777042932.082000017,1777042932.013242483,0.087951899,0.018783092,0.087951899,-0.068757534,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.259923458,0.172942907,0.339981914,1.524585128,-0.239285022,-1.519216180,0.220280766,0.148241878,0.288133800,1.274676442,-0.199136466,-1.280873895,1.859734835,1.280873895,49,112
1777042932.152845144,1777042932.152853727,ideal,1777042932.148999929,1777042932.013242483,0.137648106,0.001868486,0.137648106,-0.135757446,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.259923458,0.172942907,0.339981914,1.524585128,-0.239285022,-1.519216180,0.220280766,0.148241878,0.288133800,1.274676442,-0.199136466,-1.280873895,1.859734835,1.280873895,51,112
1777042932.203053236,1777042932.203067064,ideal,1777042932.183000088,1777042932.013242483,0.187856197,0.017628908,0.187856197,-0.169757605,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.259923458,0.172942907,0.339981914,1.524585128,-0.239285022,-1.519216180,0.220280766,0.148241878,0.288133800,1.274676442,-0.199136466,-1.280873895,1.859734835,1.280873895,52,112
1777042932.253165722,1777042932.253175735,ideal,1777042932.213999987,1777042932.214803696,0.036516190,0.034540176,0.036516190,0.000803709,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.242307603,0.161367103,0.317110270,1.420849681,-0.223066375,-1.413563251,0.237896621,0.159817681,0.311005443,1.378411889,-0.215355113,-1.386526823,2.011893305,1.386526823,53,113
1777042932.302998543,1777042932.303010941,ideal,1777042932.282999992,1777042932.214803696,0.086349010,0.009179354,0.086349010,-0.068196297,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.242307603,0.161367103,0.317110270,1.420849681,-0.223066375,-1.413563251,0.237896621,0.159817681,0.311005443,1.378411889,-0.215355113,-1.386526823,2.011893305,1.386526823,55,113
1777042932.353002310,1777042932.353011847,ideal,1777042932.348000050,1777042932.214803696,0.136352777,0.002921104,0.136352777,-0.133196354,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.242307603,0.161367103,0.317110270,1.420849681,-0.223066375,-1.413563251,0.237896621,0.159817681,0.311005443,1.378411889,-0.215355113,-1.386526823,2.011893305,1.386526823,57,113
1777042932.403084278,1777042932.403091192,ideal,1777042932.381999969,1777042932.214803696,0.186434746,0.018687963,0.186434746,-0.167196274,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.242307603,0.161367103,0.317110270,1.420849681,-0.223066375,-1.413563251,0.237896621,0.159817681,0.311005443,1.378411889,-0.215355113,-1.386526823,2.011893305,1.386526823,58,113
1777042932.453251123,1777042932.453261852,ideal,1777042932.414999962,1777042932.416403532,0.035392523,0.035968065,0.035392523,0.001403570,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.225167289,0.150030985,0.294648945,1.322866678,-0.206448242,-1.317306042,0.255036935,0.171153799,0.333466768,1.476394892,-0.231973246,-1.482784033,2.153541153,1.482784033,59,114
1777042932.503112078,1777042932.503122568,ideal,1777042932.480999947,1777042932.416403532,0.085253477,0.011598825,0.085253477,-0.064596415,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.225167289,0.150030985,0.294648945,1.322866678,-0.206448242,-1.317306042,0.255036935,0.171153799,0.333466768,1.476394892,-0.231973246,-1.482784033,2.153541153,1.482784033,61,114
1777042932.552906513,1777042932.552921534,ideal,1777042932.549999952,1777042932.416403532,0.135047913,0.000723362,0.135047913,-0.133596420,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.225167289,0.150030985,0.294648945,1.322866678,-0.206448242,-1.317306042,0.255036935,0.171153799,0.333466768,1.476394892,-0.231973246,-1.482784033,2.153541153,1.482784033,63,114
1777042932.603071213,1777042932.603083849,ideal,1777042932.584000111,1777042932.416403532,0.185212612,0.017765284,0.185212612,-0.167596579,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.225167289,0.150030985,0.294648945,1.322866678,-0.206448242,-1.317306042,0.255036935,0.171153799,0.333466768,1.476394892,-0.231973246,-1.482784033,2.153541153,1.482784033,64,114
1777042932.653050423,1777042932.653059483,ideal,1777042932.617000103,1777042932.617984533,0.033240080,0.034099340,0.033240080,0.000984430,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.207986698,0.138457105,0.272239417,1.219898224,-0.190309495,-1.215104580,0.272217527,0.182727680,0.355876297,1.579363346,-0.248111993,-1.584985495,2.302665170,1.584985495,65,115
1777042932.703055143,1777042932.703065634,ideal,1777042932.684000015,1777042932.617984533,0.083244801,0.011865139,0.083244801,-0.066015482,0.480204225,0.321184784,0.628115714,2.799261570,-0.438421488,-2.800090075,0.207986698,0.138457105,0.272239417,1.219898224,-0.190309495,-1.215104580,0.272217527,0.182727680,0.355876297,1.579363346,-0.248111993,-1.584985495,2.302665170,1.584985495,67,115
