wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real,t_rel,twin_x,twin_y,twin_z,real_x,real_y,real_z,cart_err_m,twin_velocity_mps,real_velocity_mps,aoi_abs_s,k_aoi_eef_twin_m,k_aoi_eef_real_m,k_aoi_eef_max_m
1777042395.8297956,1777042395.829801,ideal,1777042395.647,1777042395.6411347,0.186618328,0.027240276,0.186618328,-0.005865097,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.349036247,0.200266942,0.630042315,2.954255342,-0.437983483,-4.262932777,-0.349031866,-0.200182636,-0.630085296,-2.954246275,0.437985393,4.262932777,5.258412492,4.262932777,1,180,0.0,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20246544504255343,0.06843105251354983,0.20673304399032452,0.144378128789347,0.0,0.0,0.186618328,0.0,0.0,0.0
1777042395.8799295,1777042395.879938,ideal,1777042395.647,1777042395.8426814,0.036281109,0.07737422,0.036281109,0.195681334,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.349036247,0.200266942,0.630042315,2.954255342,-0.437983483,-4.262932777,-0.349031866,-0.200182636,-0.630085296,-2.954246275,0.437985393,4.262932777,5.258412492,4.262932777,1,181,0.05013394355773926,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20246544504255343,0.06843105251354983,0.20673304399032452,0.144378128789347,0.0,0.0,0.036281109,0.0,0.0,0.0
1777042395.9301493,1777042395.930162,ideal,1777042395.647,1777042395.8426814,0.086500883,0.127593994,0.086500883,0.195681334,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.349036247,0.200266942,0.630042315,2.954255342,-0.437983483,-4.262932777,-0.349031866,-0.200182636,-0.630085296,-2.954246275,0.437985393,4.262932777,5.258412492,4.262932777,1,181,0.10035371780395508,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20246544504255343,0.06843105251354983,0.20673304399032452,0.144378128789347,0.0,0.0,0.086500883,0.0,0.0,0.0
1777042395.9802115,1777042395.9802258,ideal,1777042395.647,1777042395.8426814,0.136563301,0.177656412,0.136563301,0.195681334,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.349036247,0.200266942,0.630042315,2.954255342,-0.437983483,-4.262932777,-0.349031866,-0.200182636,-0.630085296,-2.954246275,0.437985393,4.262932777,5.258412492,4.262932777,1,181,0.15041589736938477,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20246544504255343,0.06843105251354983,0.20673304399032452,0.144378128789347,0.0,0.00660287796530097,0.136563301,0.0,0.000901710811041664,0.000901710811041664
1777042396.0299695,1777042396.0299785,ideal,1777042395.647,1777042395.8426814,0.18632102,0.227414131,0.18632102,0.195681334,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.349036247,0.200266942,0.630042315,2.954255342,-0.437983483,-4.262932777,-0.349031866,-0.200182636,-0.630085296,-2.954246275,0.437985393,4.262932777,5.258412492,4.262932777,1,181,0.20017385482788086,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20246544504255343,0.06843105251354983,0.20673304399032452,0.144378128789347,0.0,0.00660287796530097,0.18632102,0.0,0.0012302549574304015,0.0012302549574304015
1777042396.080158,1777042396.0801735,ideal,1777042395.647,1777042396.0440867,0.034311771,0.277602673,0.034311771,0.397086859,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.346020043,0.198924705,0.624485493,2.936806202,-0.436385572,-4.226883888,-0.346015663,-0.198840399,-0.624528474,-2.936797135,0.436387482,4.226883888,5.218338721,4.226883888,1,182,0.2503623962402344,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20181519425746408,0.06704886897105498,0.20609101110502503,0.14296915554003903,0.0,0.00660287796530097,0.034311771,0.0,0.0002265564366863528,0.0002265564366863528
1777042396.1302059,1777042396.1302269,ideal,1777042395.647,1777042396.0440867,0.084359646,0.327650547,0.084359646,0.397086859,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.346020043,0.198924705,0.624485493,2.936806202,-0.436385572,-4.226883888,-0.346015663,-0.198840399,-0.624528474,-2.936797135,0.436387482,4.226883888,5.218338721,4.226883888,1,182,0.30041027069091797,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20181519425746408,0.06704886897105498,0.20609101110502503,0.14296915554003903,0.0,0.00660287796530097,0.084359646,0.0,0.0005570164477339901,0.0005570164477339901
1777042396.179936,1777042396.179943,ideal,1777042395.647,1777042396.0440867,0.134089947,0.377380848,0.134089947,0.397086859,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.346020043,0.198924705,0.624485493,2.936806202,-0.436385572,-4.226883888,-0.346015663,-0.198840399,-0.624528474,-2.936797135,0.436387482,4.226883888,5.218338721,4.226883888,1,182,0.3501403331756592,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20181519425746408,0.06704886897105498,0.20609101110502503,0.14296915554003903,0.0,0.02359298781747266,0.134089947,0.0,0.003163582486016554,0.003163582486016554
1777042396.229941,1777042396.2299588,ideal,1777042395.647,1777042396.0440867,0.184094667,0.427385569,0.184094667,0.397086859,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.346020043,0.198924705,0.624485493,2.936806202,-0.436385572,-4.226883888,-0.346015663,-0.198840399,-0.624528474,-2.936797135,0.436387482,4.226883888,5.218338721,4.226883888,1,182,0.4001452922821045,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.20181519425746408,0.06704886897105498,0.20609101110502503,0.14296915554003903,0.0,0.016990109852171687,0.184094667,0.0,0.0031277886155289657,0.0031277886155289657
1777042396.2798505,1777042396.2798939,ideal,1777042395.647,1777042396.2455833,0.032711744,0.47729516,0.032711744,0.598583221,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,0.337845832,0.194244146,0.609736264,2.870269775,-0.425679654,-4.126983643,-0.337841452,-0.19415984,-0.609779245,-2.870260708,0.425681564,4.126983643,5.096593071,4.126983643,1,183,0.4500548839569092,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.2007433541930735,0.063192815848671,0.20469161205725667,0.13981391086215608,0.0,0.016990109852171687,0.032711744,0.0,0.0005557761240161181,0.0005557761240161181
