wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777048034.157042265,1777048034.157047987,ideal,1777048033.176000118,1777048033.979888439,0.175287724,0.713258743,0.175287724,0.803888321,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.123071276,0.436413705,2.679097414,-0.333560914,-2.674687147,0.000518264,0.123155582,-0.436456687,-2.679088347,0.333562824,2.674687147,3.827321762,2.679088347,1,848
1777048034.207016945,1777048034.207022429,ideal,1777048033.176000118,1777048034.181396484,0.024123669,0.763233423,0.024123669,1.005396366,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.118327446,0.419798762,2.574786663,-0.319739133,-2.570951700,0.000518264,0.118411752,-0.419841743,-2.574777596,0.319741043,2.570951700,3.678558869,2.574777596,1,849
1777048034.257117987,1777048034.257126808,ideal,1777048033.176000118,1777048034.181396484,0.074224710,0.813334465,0.074224710,1.005396366,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.118327446,0.419798762,2.574786663,-0.319739133,-2.570951700,0.000518264,0.118411752,-0.419841743,-2.574777596,0.319741043,2.570951700,3.678558869,2.574777596,1,849
1777048034.307105064,1777048034.307112217,ideal,1777048033.176000118,1777048034.181396484,0.124211788,0.863321543,0.124211788,1.005396366,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.118327446,0.419798762,2.574786663,-0.319739133,-2.570951700,0.000518264,0.118411752,-0.419841743,-2.574777596,0.319741043,2.570951700,3.678558869,2.574777596,1,849
1777048034.357198954,1777048034.357208252,ideal,1777048033.176000118,1777048034.181396484,0.174305677,0.913415432,0.174305677,1.005396366,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.118327446,0.419798762,2.574786663,-0.319739133,-2.570951700,0.000518264,0.118411752,-0.419841743,-2.574777596,0.319741043,2.570951700,3.678558869,2.574777596,1,849
1777048034.407228947,1777048034.407237053,ideal,1777048033.176000118,1777048034.382933378,0.021950960,0.963445425,0.021950960,1.206933260,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.113620043,0.403038114,2.474502802,-0.306316793,-2.469709158,0.000518264,0.113704349,-0.403081096,-2.474493735,0.306318703,2.469709158,3.534376470,2.474493735,1,850
1777048034.457166195,1777048034.457177401,ideal,1777048033.176000118,1777048034.382933378,0.071888208,1.013382673,0.071888208,1.206933260,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.113620043,0.403038114,2.474502802,-0.306316793,-2.469709158,0.000518264,0.113704349,-0.403081096,-2.474493735,0.306318703,2.469709158,3.534376470,2.474493735,1,850
1777048034.507255554,1777048034.507265806,ideal,1777048033.176000118,1777048034.382933378,0.121977568,1.063472033,0.121977568,1.206933260,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.113620043,0.403038114,2.474502802,-0.306316793,-2.469709158,0.000518264,0.113704349,-0.403081096,-2.474493735,0.306318703,2.469709158,3.534376470,2.474493735,1,850
1777048034.557116747,1777048034.557123661,ideal,1777048033.176000118,1777048034.382933378,0.171838760,1.113333225,0.171838760,1.206933260,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.113620043,0.403038114,2.474502802,-0.306316793,-2.469709158,0.000518264,0.113704349,-0.403081096,-2.474493735,0.306318703,2.469709158,3.534376470,2.474493735,1,850
1777048034.607207060,1777048034.607217789,ideal,1777048033.176000118,1777048034.584635735,0.021018505,1.163423538,0.021018505,1.408635616,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.108985499,0.386695474,2.373068333,-0.293293923,-2.366932392,0.000518264,0.109069805,-0.386738456,-2.373059266,0.293295833,2.366932392,3.388401511,2.373059266,1,851
1777048034.657289982,1777048034.657301903,ideal,1777048033.176000118,1777048034.584635735,0.071101427,1.213506460,0.071101427,1.408635616,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.108985499,0.386695474,2.373068333,-0.293293923,-2.366932392,0.000518264,0.109069805,-0.386738456,-2.373059266,0.293295833,2.366932392,3.388401511,2.373059266,1,851
1777048034.707099915,1777048034.707106590,ideal,1777048033.176000118,1777048034.584635735,0.120911360,1.263316393,0.120911360,1.408635616,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.108985499,0.386695474,2.373068333,-0.293293923,-2.366932392,0.000518264,0.109069805,-0.386738456,-2.373059266,0.293295833,2.366932392,3.388401511,2.373059266,1,851
1777048034.757112026,1777048034.757119656,ideal,1777048033.176000118,1777048034.584635735,0.170923471,1.313328505,0.170923471,1.408635616,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.108985499,0.386695474,2.373068333,-0.293293923,-2.366932392,0.000518264,0.109069805,-0.386738456,-2.373059266,0.293295833,2.366932392,3.388401511,2.373059266,1,851
1777048034.807240725,1777048034.807250738,ideal,1777048033.176000118,1777048034.786131859,0.019362211,1.363457203,0.019362211,1.610131741,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.104143873,0.370019168,2.270674944,-0.280750453,-2.266456604,0.000518264,0.104228179,-0.370062149,-2.270665877,0.280752363,2.266456604,3.243359482,2.270665877,1,852
1777048034.857263565,1777048034.857275724,ideal,1777048033.176000118,1777048034.786131859,0.069385052,1.413480043,0.069385052,1.610131741,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.104143873,0.370019168,2.270674944,-0.280750453,-2.266456604,0.000518264,0.104228179,-0.370062149,-2.270665877,0.280752363,2.266456604,3.243359482,2.270665877,1,852
1777048034.906982899,1777048034.906988382,ideal,1777048033.176000118,1777048034.786131859,0.119104385,1.463199377,0.119104385,1.610131741,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.000513884,-0.104143873,0.370019168,2.270674944,-0.280750453,-2.266456604,0.000518264,0.104228179,-0.370062149,-2.270665877,0.280752363,2.266456604,3.243359482,2.270665877,1,852
1777048034.957046032,1777048034.957052231,ideal,1777048034.933000088,1777048034.786131859,0.169167519,0.022506237,0.169167519,-0.146868229,-0.000984737,-0.127405062,0.456645072,2.798786402,-0.349303901,-2.800282240,-0.000513884,-0.104143873,0.370019168,2.270674944,-0.280750453,-2.266456604,-0.000470854,-0.023261189,0.086625904,0.528111458,-0.068553448,-0.533825636,0.759352651,0.533825636,3,852
1777048035.007143259,1777048035.007151365,ideal,1777048034.966000080,1777048034.987584352,0.018523693,0.040095568,0.018523693,0.021584272,-0.000898009,-0.127418667,0.456658661,2.798582315,-0.349256456,-2.800282240,-0.000513884,-0.099457562,0.353619009,2.169815779,-0.268766224,-2.167131424,-0.000384126,-0.027961105,0.103039652,0.628766537,-0.080490232,-0.633150816,0.902277746,0.633150816,4,853
1777048035.057015657,1777048035.057021141,ideal,1777048035.036999941,1777048034.987584352,0.068396091,0.015395403,0.068396091,-0.049415588,-0.000826315,-0.127429783,0.456669718,2.798413277,-0.349217236,-2.800282240,-0.000513884,-0.099457562,0.353619009,2.169815779,-0.268766224,-2.167131424,-0.000312432,-0.027972221,0.103050709,0.628597498,-0.080451012,-0.633150816,0.902158039,0.633150816,6,853
1777048035.107167482,1777048035.107172012,ideal,1777048035.096999884,1777048034.987584352,0.118547916,0.008637667,0.118547916,-0.109415531,-0.000826774,-0.127429560,0.456669450,2.798413992,-0.349217534,-2.800282240,-0.000513884,-0.099457562,0.353619009,2.169815779,-0.268766224,-2.167131424,-0.000312891,-0.027971998,0.103050441,0.628598213,-0.080451310,-0.633150816,0.902158526,0.633150816,8,853
1777048035.157147884,1777048035.157157183,ideal,1777048035.134000063,1777048034.987584352,0.168528318,0.020957947,0.168528318,-0.146415710,-0.000849753,-0.127425879,0.456665754,2.798468113,-0.349230140,-2.800282240,-0.000513884,-0.099457562,0.353619009,2.169815779,-0.268766224,-2.167131424,-0.000335869,-0.027968317,0.103046745,0.628652334,-0.080463916,-0.633150816,0.902196833,0.633150816,9,853
1777048035.207045794,1777048035.207052708,ideal,1777048035.170000076,1777048035.188998699,0.016825676,0.035470963,0.016825676,0.018998623,-0.000876220,-0.127421692,0.456661582,2.798530340,-0.349244624,-2.800282240,-0.000513884,-0.094847947,0.337209255,2.068956614,-0.256622195,-2.066272020,-0.000362336,-0.032573745,0.119452327,0.729573727,-0.092622429,-0.734010220,1.046402302,0.734010220,10,854
1777048035.257217884,1777048035.257229328,ideal,1777048035.232000113,1777048035.188998699,0.066997766,0.014537573,0.066997766,-0.043001413,-0.000904280,-0.127417296,0.456657201,2.798596621,-0.349259973,-2.800282240,-0.000513884,-0.094847947,0.337209255,2.068956614,-0.256622195,-2.066272020,-0.000390397,-0.032569349,0.119447947,0.729640007,-0.092637777,-0.734010220,1.046449247,0.734010220,12,854
1777048035.307085991,1777048035.307092190,ideal,1777048035.289000034,1777048035.188998699,0.116865873,0.016395092,0.116865873,-0.100001335,-0.000911032,-0.127416268,0.456656188,2.798612595,-0.349263638,-2.800282240,-0.000513884,-0.094847947,0.337209255,2.068956614,-0.256622195,-2.066272020,-0.000397149,-0.032568321,0.119446933,0.729655981,-0.092641443,-0.734010220,1.046460565,0.734010220,14,854
1777048035.357055426,1777048035.357064009,ideal,1777048035.349999905,1777048035.188998699,0.166835308,0.005253077,0.166835308,-0.161001205,-0.000903229,-0.127417520,0.456657469,2.798594236,-0.349259377,-2.800282240,-0.000513884,-0.094847947,0.337209255,2.068956614,-0.256622195,-2.066272020,-0.000389346,-0.032569572,0.119448215,0.729637623,-0.092637181,-0.734010220,1.046447569,0.734010220,16,854
1777048035.407108545,1777048035.407117128,ideal,1777048035.381999969,1777048035.390415430,0.015643120,0.022928476,0.015643120,0.008415461,-0.000895818,-0.127418697,0.456658632,2.798576832,-0.349255323,-2.800282240,-0.000513884,-0.090230666,0.320544451,1.969247818,-0.244238511,-1.964645863,-0.000381935,-0.037188031,0.136114180,0.829329014,-0.105016813,-0.835636377,1.190383747,0.835636377,17,855
1777048035.457196951,1777048035.457206488,ideal,1777048035.381999969,1777048035.390415430,0.065731525,0.073016882,0.065731525,0.008415461,-0.000895818,-0.127418697,0.456658632,2.798576832,-0.349255323,-2.800282240,-0.000513884,-0.090230666,0.320544451,1.969247818,-0.244238511,-1.964645863,-0.000381935,-0.037188031,0.136114180,0.829329014,-0.105016813,-0.835636377,1.190383747,0.835636377,17,855
1777048035.507217169,1777048035.507226944,ideal,1777048035.484999895,1777048035.390415430,0.115751743,0.020508289,0.115751743,-0.094584465,-0.000885701,-0.127420276,0.456660211,2.798552990,-0.349249780,-2.800282240,-0.000513884,-0.090230666,0.320544451,1.969247818,-0.244238511,-1.964645863,-0.000371818,-0.037189610,0.136115760,0.829305172,-0.105011269,-0.835636377,1.190366874,0.835636377,20,855
1777048035.556970358,1777048035.556978226,ideal,1777048035.552999973,1777048035.390415430,0.165504932,0.002018452,0.165504932,-0.162584543,-0.000886725,-0.127420112,0.456660032,2.798555374,-0.349250346,-2.800282240,-0.000513884,-0.090230666,0.320544451,1.969247818,-0.244238511,-1.964645863,-0.000372842,-0.037189446,0.136115581,0.829307556,-0.105011836,-0.835636377,1.190368560,0.835636377,22,855
1777048035.607139111,1777048035.607147932,ideal,1777048035.584000111,1777048035.591889858,0.014207363,0.021288157,0.014207363,0.007889748,-0.000888705,-0.127419800,0.456659704,2.798559904,-0.349251419,-2.800282240,-0.000513884,-0.085609548,0.304150045,1.868196845,-0.231854811,-1.861677408,-0.000374821,-0.041810252,0.152509660,0.930363059,-0.117396608,-0.938604832,1.336167598,0.938604832,23,856
1777048035.657095432,1777048035.657101870,ideal,1777048035.584000111,1777048035.591889858,0.064163685,0.071244478,0.064163685,0.007889748,-0.000888705,-0.127419800,0.456659704,2.798559904,-0.349251419,-2.800282240,-0.000513884,-0.085609548,0.304150045,1.868196845,-0.231854811,-1.861677408,-0.000374821,-0.041810252,0.152509660,0.930363059,-0.117396608,-0.938604832,1.336167598,0.938604832,23,856
1777048035.707226038,1777048035.707234383,ideal,1777048035.683000088,1777048035.591889858,0.114294291,0.021826267,0.114294291,-0.091110229,-0.000892432,-0.127419218,0.456659138,2.798568726,-0.349253476,-2.800282240,-0.000513884,-0.085609548,0.304150045,1.868196845,-0.231854811,-1.861677408,-0.000378548,-0.041809671,0.152509093,0.930371881,-0.117398664,-0.938604832,1.336173839,0.938604832,26,856
1777048035.756940365,1777048035.756946802,ideal,1777048035.749000072,1777048035.591889858,0.164008617,0.005598545,0.164008617,-0.157110214,-0.000892624,-0.127419174,0.456659108,2.798569202,-0.349253595,-2.800282240,-0.000513884,-0.085609548,0.304150045,1.868196845,-0.231854811,-1.861677408,-0.000378741,-0.041809626,0.152509063,0.930372357,-0.117398784,-0.938604832,1.336174177,0.938604832,28,856
1777048035.807088137,1777048035.807094336,ideal,1777048035.782999992,1777048035.793343544,0.012400389,0.021972656,0.012400389,0.010343552,-0.000892185,-0.127419248,0.456659168,2.798568249,-0.349253327,-2.800282240,-0.000513884,-0.080946252,0.287815064,1.769063354,-0.218512371,-1.764844894,-0.000378301,-0.046472996,0.168844104,1.029504895,-0.130740955,-1.035437346,1.476405174,1.035437346,29,857
1777048035.857230663,1777048035.857241869,ideal,1777048035.782999992,1777048035.793343544,0.062542915,0.072115183,0.062542915,0.010343552,-0.000892185,-0.127419248,0.456659168,2.798568249,-0.349253327,-2.800282240,-0.000513884,-0.080946252,0.287815064,1.769063354,-0.218512371,-1.764844894,-0.000378301,-0.046472996,0.168844104,1.029504895,-0.130740955,-1.035437346,1.476405174,1.035437346,29,857
1777048035.907171726,1777048035.907180548,ideal,1777048035.884999990,1777048035.793343544,0.112483978,0.020647526,0.112483978,-0.091656446,-0.000890936,-0.127419442,0.456659377,2.798565149,-0.349252671,-2.800282240,-0.000513884,-0.080946252,0.287815064,1.769063354,-0.218512371,-1.764844894,-0.000377053,-0.046473190,0.168844312,1.029501796,-0.130740300,-1.035437346,1.476402984,1.035437346,32,857
1777048035.956977129,1777048035.956985235,ideal,1777048035.950000048,1777048035.793343544,0.162289381,0.005360842,0.162289381,-0.156656504,-0.000890718,-0.127419472,0.456659406,2.798564672,-0.349252552,-2.800282240,-0.000513884,-0.080946252,0.287815064,1.769063354,-0.218512371,-1.764844894,-0.000376834,-0.046473220,0.168844342,1.029501319,-0.130740181,-1.035437346,1.476402645,1.035437346,34,857
1777048036.007109642,1777048036.007117510,ideal,1777048035.983000040,1777048035.994785309,0.010920763,0.022348642,0.010920763,0.011785269,-0.000890785,-0.127419472,0.456659406,2.798564911,-0.349252582,-2.800282240,-0.000513884,-0.076365396,0.271077424,1.663793921,-0.205649301,-1.661301136,-0.000376902,-0.051054075,0.185581982,1.134770989,-0.143603280,-1.138981104,1.625623692,1.138981104,35,858
1777048036.057191372,1777048036.057200670,ideal,1777048035.983000040,1777048035.994785309,0.061002493,0.072430372,0.061002493,0.011785269,-0.000890785,-0.127419472,0.456659406,2.798564911,-0.349252582,-2.800282240,-0.000513884,-0.076365396,0.271077424,1.663793921,-0.205649301,-1.661301136,-0.000376902,-0.051054075,0.185581982,1.134770989,-0.143603280,-1.138981104,1.625623692,1.138981104,35,858
1777048036.107152700,1777048036.107162237,ideal,1777048036.084000111,1777048035.994785309,0.110963821,0.020698547,0.110963821,-0.089214802,-0.000891210,-0.127419397,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000513884,-0.076365396,0.271077424,1.663793921,-0.205649301,-1.661301136,-0.000377326,-0.051054001,0.185581923,1.134771943,-0.143603489,-1.138981104,1.625624367,1.138981104,38,858
1777048036.157015562,1777048036.157024622,ideal,1777048036.151999950,1777048035.994785309,0.160826683,0.003294468,0.160826683,-0.157214642,-0.000891274,-0.127419397,0.456659347,2.798565865,-0.349252820,-2.800282240,-0.000513884,-0.076365396,0.271077424,1.663793921,-0.205649301,-1.661301136,-0.000377391,-0.051054001,0.185581923,1.134771943,-0.143603519,-1.138981104,1.625624370,1.138981104,40,858
1777048036.207090139,1777048036.207097054,ideal,1777048036.183000088,1777048036.196297646,0.008805275,0.021792650,0.008805275,0.013297558,-0.000891255,-0.127419397,0.456659347,2.798565865,-0.349252820,-2.800282240,-0.000513884,-0.071681008,0.254786551,1.566769600,-0.192946017,-1.563318133,-0.000377372,-0.055738389,0.201872796,1.231796265,-0.156306803,-1.236964107,1.765132740,1.236964107,41,859
1777048036.257183790,1777048036.257192850,ideal,1777048036.183000088,1777048036.196297646,0.058898926,0.071886301,0.058898926,0.013297558,-0.000891255,-0.127419397,0.456659347,2.798565865,-0.349252820,-2.800282240,-0.000513884,-0.071681008,0.254786551,1.566769600,-0.192946017,-1.563318133,-0.000377372,-0.055738389,0.201872796,1.231796265,-0.156306803,-1.236964107,1.765132740,1.236964107,41,859
1777048036.307200670,1777048036.307209015,ideal,1777048036.286000013,1777048036.196297646,0.108915806,0.018990517,0.108915806,-0.089702368,-0.000891194,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000513884,-0.071681008,0.254786551,1.566769600,-0.192946017,-1.563318133,-0.000377310,-0.055738404,0.201872796,1.231796265,-0.156306773,-1.236964107,1.765132738,1.236964107,44,859
1777048036.356947422,1777048036.356953859,ideal,1777048036.351000071,1777048036.196297646,0.158662558,0.003461361,0.158662558,-0.154702425,-0.000891174,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000513884,-0.071681008,0.254786551,1.566769600,-0.192946017,-1.563318133,-0.000377290,-0.055738404,0.201872796,1.231796265,-0.156306773,-1.236964107,1.765132738,1.236964107,46,859
1777048036.407092810,1777048036.407101393,ideal,1777048036.382999897,1777048036.397882938,0.007374763,0.022022009,0.007374763,0.014883041,-0.000891168,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000510049,-0.066939086,0.238069981,1.463801146,-0.180322632,-1.457857013,-0.000381119,-0.060480326,0.218589365,1.334764719,-0.168930158,-1.342425227,1.914073946,1.342425227,47,860
1777048036.457132578,1777048036.457139730,ideal,1777048036.382999897,1777048036.397882938,0.057414532,0.072061777,0.057414532,0.014883041,-0.000891168,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000510049,-0.066939086,0.238069981,1.463801146,-0.180322632,-1.457857013,-0.000381119,-0.060480326,0.218589365,1.334764719,-0.168930158,-1.342425227,1.914073946,1.342425227,47,860
1777048036.507196903,1777048036.507206440,ideal,1777048036.484999895,1777048036.397882938,0.107478857,0.019638538,0.107478857,-0.087116957,-0.000891163,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000510049,-0.066939086,0.238069981,1.463801146,-0.180322632,-1.457857013,-0.000381115,-0.060480326,0.218589365,1.334764719,-0.168930158,-1.342425227,1.914073946,1.342425227,50,860
1777048036.557174206,1777048036.557181597,ideal,1777048036.549999952,1777048036.397882938,0.157456160,0.004956961,0.157456160,-0.152117014,-0.000891162,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000510049,-0.066939086,0.238069981,1.463801146,-0.180322632,-1.457857013,-0.000381113,-0.060480326,0.218589365,1.334764719,-0.168930158,-1.342425227,1.914073946,1.342425227,52,860
1777048036.607208490,1777048036.607220411,ideal,1777048036.584000111,1777048036.599459410,0.005880117,0.020923853,0.005880117,0.015459299,-0.000891162,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000502379,-0.062342897,0.221744597,1.365434647,-0.167938933,-1.359682202,-0.000388783,-0.065076515,0.234914750,1.433131218,-0.181313857,-1.440600038,2.054626077,1.440600038,53,861
1777048036.657205343,1777048036.657215118,ideal,1777048036.584000111,1777048036.599459410,0.055876970,0.070920706,0.055876970,0.015459299,-0.000891162,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000502379,-0.062342897,0.221744597,1.365434647,-0.167938933,-1.359682202,-0.000388783,-0.065076515,0.234914750,1.433131218,-0.181313857,-1.440600038,2.054626077,1.440600038,53,861
1777048036.707221270,1777048036.707231522,ideal,1777048036.684000015,1777048036.599459410,0.105892897,0.021515369,0.105892897,-0.084540606,-0.000891163,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000502379,-0.062342897,0.221744597,1.365434647,-0.167938933,-1.359682202,-0.000388784,-0.065076515,0.234914750,1.433131218,-0.181313857,-1.440600038,2.054626077,1.440600038,56,861
1777048036.757135391,1777048036.757144213,ideal,1777048036.749000072,1777048036.599459410,0.155807018,0.006525278,0.155807018,-0.149540663,-0.000891164,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000502379,-0.062342897,0.221744597,1.365434647,-0.167938933,-1.359682202,-0.000388785,-0.065076515,0.234914750,1.433131218,-0.181313857,-1.440600038,2.054626077,1.440600038,58,861
1777048036.807043791,1777048036.807054281,ideal,1777048036.782999992,1777048036.801000118,0.004140139,0.021811008,0.004140139,0.018000126,-0.000891164,-0.127419412,0.456659347,2.798565865,-0.349252790,-2.800282240,-0.000494709,-0.057871342,0.205302238,1.264000177,-0.156753659,-1.260357022,-0.000396455,-0.069548070,0.251357108,1.534565687,-0.192499131,-1.539925218,2.198029783,1.539925218,59,862
