wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777120178.995945930,1777120178.995951414,ideal,1777120178.803999901,1777120178.822615147,0.172481775,0.022053003,0.172481775,0.018615246,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,101
1777120179.046028137,1777120179.046034813,ideal,1777120178.803999901,1777120179.023996115,0.020902395,0.072135210,0.020902395,0.219996214,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102
1777120179.096218348,1777120179.096230268,ideal,1777120178.803999901,1777120179.023996115,0.071092606,0.122325420,0.071092606,0.219996214,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102
1777120179.146136284,1777120179.146145582,ideal,1777120178.803999901,1777120179.023996115,0.121010542,0.172243357,0.121010542,0.219996214,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102
1777120179.196245193,1777120179.196256638,ideal,1777120178.803999901,1777120179.023996115,0.171119452,0.222352266,0.171119452,0.219996214,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394867748,0.137454271,0.451952934,2.954255342,-0.351856858,-2.752536774,-0.394863368,-0.137369965,-0.451995916,-2.954246275,0.351858767,2.752536774,4.099624645,2.954246275,1,102
1777120179.246369123,1777120179.246376991,ideal,1777120178.803999901,1777120179.225506067,0.018866777,0.272476196,0.018866777,0.421506166,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103
1777120179.296207666,1777120179.296216011,ideal,1777120178.803999901,1777120179.225506067,0.068705320,0.322314739,0.068705320,0.421506166,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103
1777120179.346417665,1777120179.346430540,ideal,1777120178.803999901,1777120179.225506067,0.118915319,0.372524738,0.118915319,0.421506166,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103
1777120179.396165133,1777120179.396171093,ideal,1777120178.803999901,1777120179.225506067,0.168662786,0.422272205,0.168662786,0.421506166,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.394605041,0.137427419,0.451646119,2.953104734,-0.351856858,-2.751386404,-0.394600661,-0.137343113,-0.451689101,-2.953095667,0.351858767,2.751386404,4.097963105,2.953095667,1,103
1777120179.446282148,1777120179.446294069,ideal,1777120178.803999901,1777120179.427049875,0.017483950,0.472389221,0.017483950,0.623049974,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104
1777120179.496381283,1777120179.496392965,ideal,1777120178.803999901,1777120179.427049875,0.067583084,0.522488356,0.067583084,0.623049974,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104
1777120179.546253920,1777120179.546264410,ideal,1777120178.803999901,1777120179.427049875,0.117455721,0.572360992,0.117455721,0.623049974,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104
1777120179.596318007,1777120179.596328497,ideal,1777120178.803999901,1777120179.427049875,0.167519808,0.622425079,0.167519808,0.623049974,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.383639008,0.133845583,0.438973516,2.880624056,-0.344586402,-2.676988125,-0.383634628,-0.133761277,-0.439016498,-2.880614989,0.344588312,2.676988125,3.992587173,2.880614989,1,104
