wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real,t_rel,twin_x,twin_y,twin_z,real_x,real_y,real_z,cart_err_m,twin_velocity_mps,real_velocity_mps,aoi_abs_s,k_aoi_eef_twin_m,k_aoi_eef_real_m,k_aoi_eef_max_m
1777046689.9776506,1777046689.9776604,ideal,1777046689.733,1777046689.9657445,0.011123657,0.040700436,0.011123657,0.232744455,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113524169,0.002730486,0.459057182,2.799898386,-0.348980635,-2.800090075,0.113528549,-0.00264618,-0.459100164,-2.799889319,0.348982545,2.800090075,4.003166513,2.800090075,1,143,0.0,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18473377315111725,-0.028269865433463652,0.2161199972797455,0.11944214306789926,0.0,0.0,0.011123657,0.0,0.0,0.0
1777046690.027828,1777046690.02784,ideal,1777046689.733,1777046689.9657445,0.061300993,0.090877771,0.061300993,0.232744455,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113524169,0.002730486,0.459057182,2.799898386,-0.348980635,-2.800090075,0.113528549,-0.00264618,-0.459100164,-2.799889319,0.348982545,2.800090075,4.003166513,2.800090075,1,143,0.05017733573913574,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18473377315111725,-0.028269865433463652,0.2161199972797455,0.11944214306789926,0.0,0.0,0.061300993,0.0,0.0,0.0
1777046690.0777743,1777046690.0777867,ideal,1777046689.733,1777046689.9657445,0.11124754,0.140824318,0.11124754,0.232744455,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113524169,0.002730486,0.459057182,2.799898386,-0.348980635,-2.800090075,0.113528549,-0.00264618,-0.459100164,-2.799889319,0.348982545,2.800090075,4.003166513,2.800090075,1,143,0.10012364387512207,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18473377315111725,-0.028269865433463652,0.2161199972797455,0.11944214306789926,0.0,0.0021832045857503725,0.11124754,0.0,0.000242876139481448,0.000242876139481448
1777046690.12775,1777046690.1277595,ideal,1777046689.733,1777046689.9657445,0.161222935,0.190799713,0.161222935,0.232744455,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113524169,0.002730486,0.459057182,2.799898386,-0.348980635,-2.800090075,0.113528549,-0.00264618,-0.459100164,-2.799889319,0.348982545,2.800090075,4.003166513,2.800090075,1,143,0.1500992774963379,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18473377315111725,-0.028269865433463652,0.2161199972797455,0.11944214306789926,0.0,0.0021832045857503725,0.161222935,0.0,0.00035198265102013426,0.00035198265102013426
1777046690.177591,1777046690.177598,ideal,1777046689.733,1777046690.1671352,0.00856185,0.240641117,0.00856185,0.434135199,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113464721,0.002730486,0.45710519,2.794337749,-0.348980635,-2.791845083,0.113469101,-0.00264618,-0.457148171,-2.794328682,0.348982545,2.791845083,3.993285272,2.794328682,1,144,0.19994044303894043,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18431688825130102,-0.028323766282443635,0.21577458316293952,0.11893300512701283,0.0,0.0021832045857503725,0.00856185,0.0,1.8692270182506827e-05,1.8692270182506827e-05
1777046690.2276175,1777046690.2276251,ideal,1777046689.733,1777046690.1671352,0.058588028,0.290667295,0.058588028,0.434135199,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113464721,0.002730486,0.45710519,2.794337749,-0.348980635,-2.791845083,0.113469101,-0.00264618,-0.457148171,-2.794328682,0.348982545,2.791845083,3.993285272,2.794328682,1,144,0.24996685981750488,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18431688825130102,-0.028323766282443635,0.21577458316293952,0.11893300512701283,0.0,0.0021832045857503725,0.058588028,0.0,0.00012790965139967123,0.00012790965139967123
1777046690.2777011,1777046690.2777212,ideal,1777046689.733,1777046690.1671352,0.108671904,0.340751171,0.108671904,0.434135199,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113464721,0.002730486,0.45710519,2.794337749,-0.348980635,-2.791845083,0.113469101,-0.00264618,-0.457148171,-2.794328682,0.348982545,2.791845083,3.993285272,2.794328682,1,144,0.3000504970550537,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18431688825130102,-0.028323766282443635,0.21577458316293952,0.11893300512701283,0.0,0.015581856179495486,0.108671904,0.0,0.0016933099788799403,0.0016933099788799403
1777046690.327744,1777046690.3277578,ideal,1777046689.733,1777046690.1671352,0.158714533,0.3907938,0.158714533,0.434135199,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.113464721,0.002730486,0.45710519,2.794337749,-0.348980635,-2.791845083,0.113469101,-0.00264618,-0.457148171,-2.794328682,0.348982545,2.791845083,3.993285272,2.794328682,1,144,0.35009336471557617,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18431688825130102,-0.028323766282443635,0.21577458316293952,0.11893300512701283,0.0,0.013398651593745113,0.158714533,0.0,0.0021265607305309612,0.0021265607305309612
1777046690.3776283,1777046690.3776371,ideal,1777046689.733,1777046690.3686135,0.007714272,0.44067812,0.007714272,0.63561368,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.109528147,0.002730486,0.441868931,2.707667828,-0.337236077,-2.700956583,0.109532527,-0.00264618,-0.441911913,-2.707658761,0.337237986,2.700956583,3.866212928,2.707658761,1,145,0.3999776840209961,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18210126500863244,-0.028772371045255804,0.21331325214234403,0.11594890296261033,0.0,0.013398651593745113,0.007714272,0.0,0.00010336084282738331,0.00010336084282738331
1777046690.42781,1777046690.427823,ideal,1777046689.733,1777046690.3686135,0.057896137,0.490859985,0.057896137,0.63561368,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.109528147,0.002730486,0.441868931,2.707667828,-0.337236077,-2.700956583,0.109532527,-0.00264618,-0.441911913,-2.707658761,0.337237986,2.700956583,3.866212928,2.707658761,1,145,0.45015931129455566,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18210126500863244,-0.028772371045255804,0.21331325214234403,0.11594890296261033,0.0,0.013398651593745113,0.057896137,0.0,0.0007757301682867354,0.0007757301682867354
1777046690.4778516,1777046690.4778872,ideal,1777046689.733,1777046690.3686135,0.107937574,0.540901423,0.107937574,0.63561368,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.109528147,0.002730486,0.441868931,2.707667828,-0.337236077,-2.700956583,0.109532527,-0.00264618,-0.441911913,-2.707658761,0.337237986,2.700956583,3.866212928,2.707658761,1,145,0.5002009868621826,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18210126500863244,-0.028772371045255804,0.21331325214234403,0.11594890296261033,0.0,0.0273109632787717,0.107937574,0.0,0.002947879119913703,0.002947879119913703
1777046690.5278428,1777046690.527851,ideal,1777046689.733,1777046690.3686135,0.157928705,0.590892553,0.157928705,0.63561368,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.109528147,0.002730486,0.441868931,2.707667828,-0.337236077,-2.700956583,0.109532527,-0.00264618,-0.441911913,-2.707658761,0.337237986,2.700956583,3.866212928,2.707658761,1,145,0.55019211769104,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18210126500863244,-0.028772371045255804,0.21331325214234403,0.11594890296261033,0.0,0.013912311685026586,0.157928705,0.0,0.0021971533679726167,0.0021971533679726167
1777046690.577677,1777046690.5776863,ideal,1777046689.733,1777046690.5700588,0.005782127,0.640726805,0.005782127,0.837058783,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.105256006,0.002730486,0.42494145,2.600672722,-0.322775126,-2.597029448,0.105260386,-0.00264618,-0.424984432,-2.600663655,0.322777035,2.597029448,3.715359596,2.600663655,1,146,0.6000263690948486,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.17988310293981574,-0.029269191402331786,0.21069602404242582,0.1129162902813459,0.0,0.013912311685026586,0.005782127,0.0,8.044275302640771e-05,8.044275302640771e-05
