wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real,t_rel,twin_x,twin_y,twin_z,real_x,real_y,real_z,cart_err_m,twin_velocity_mps,real_velocity_mps,aoi_abs_s,k_aoi_eef_twin_m,k_aoi_eef_real_m,k_aoi_eef_max_m
1777048033.4569623,1777048033.4569664,ideal,1777048033.176,1777048033.3757496,0.080281258,0.013179064,0.080281258,0.19974947,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,845,0.0,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.0,0.080281258,0.0,0.0,0.0
1777048033.5073218,1777048033.5073347,ideal,1777048033.176,1777048033.3757496,0.130640507,0.063538313,0.130640507,0.19974947,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,845,0.050359487533569336,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.0,0.130640507,0.0,0.0,0.0
1777048033.5571916,1777048033.5571992,ideal,1777048033.176,1777048033.3757496,0.180510283,0.113408089,0.180510283,0.19974947,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,845,0.10022926330566406,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.0,0.180510283,0.0,0.0,0.0
1777048033.6072998,1777048033.6073103,ideal,1777048033.176,1777048033.5770516,0.029290915,0.163516283,0.029290915,0.401051521,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,846,0.15033745765686035,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.0,0.029290915,0.0,0.0,0.0
1777048033.6573043,1777048033.6573172,ideal,1777048033.176,1777048033.5770516,0.079295397,0.213520765,0.079295397,0.401051521,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,846,0.20034193992614746,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.0,0.079295397,0.0,0.0,0.0
1777048033.7072296,1777048033.707235,ideal,1777048033.176,1777048033.5770516,0.129220724,0.263446093,0.129220724,0.401051521,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,846,0.25026726722717285,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.006097147001092039,0.129220724,0.0,0.0007878777498155421,0.0007878777498155421
1777048033.7572773,1777048033.7572875,ideal,1777048033.176,1777048033.5770516,0.17926836,0.313493729,0.17926836,0.401051521,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.128806442,0.457833827,2.799323082,-0.349140406,-2.800282001,0.000518264,0.128890748,-0.457876808,-2.799314015,0.349142315,2.800282001,4.003236548,2.800282001,1,846,0.30031490325927734,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18846914255834346,-0.007272747558193437,0.2405879300697441,0.13387884590234345,0.0,0.006097147001092039,0.17926836,0.0,0.001093025543564688,0.001093025543564688
1777048033.807067,1777048033.8070729,ideal,1777048033.176,1777048033.7784276,0.027689934,0.363283396,0.027689934,0.602427483,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.127916738,0.452367097,2.774204254,-0.346663684,-2.768643618,0.000518264,0.128001044,-0.452410079,-2.774195187,0.346665593,2.768643618,3.962673702,2.774195187,1,847,0.35010457038879395,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18765927428157914,-0.007723651063601377,0.23938595556971462,0.13250983785610454,0.0,0.006097147001092039,0.027689934,0.0,0.00016882959804853648,0.00016882959804853648
1777048033.857158,1777048033.8571675,ideal,1777048033.176,1777048033.7784276,0.0777812,0.413374662,0.0777812,0.602427483,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.127916738,0.452367097,2.774204254,-0.346663684,-2.768643618,0.000518264,0.128001044,-0.452410079,-2.774195187,0.346665593,2.768643618,3.962673702,2.774195187,1,847,0.4001955986022949,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18765927428157914,-0.007723651063601377,0.23938595556971462,0.13250983785610454,0.0,0.006097147001092039,0.0777812,0.0,0.00047424341032134006,0.00047424341032134006
1777048033.907138,1777048033.9071455,ideal,1777048033.176,1777048033.7784276,0.127761126,0.463354588,0.127761126,0.602427483,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.127916738,0.452367097,2.774204254,-0.346663684,-2.768643618,0.000518264,0.128001044,-0.452410079,-2.774195187,0.346665593,2.768643618,3.962673702,2.774195187,1,847,0.45017576217651367,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18765927428157914,-0.007723651063601377,0.23938595556971462,0.13250983785610454,0.0,0.023694828532618624,0.127761126,0.0,0.003027277973704283,0.003027277973704283
1777048033.9570248,1777048033.95703,ideal,1777048033.176,1777048033.7784276,0.177647829,0.513241291,0.177647829,0.602427483,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.127916738,0.452367097,2.774204254,-0.346663684,-2.768643618,0.000518264,0.128001044,-0.452410079,-2.774195187,0.346665593,2.768643618,3.962673702,2.774195187,1,847,0.5000624656677246,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18765927428157914,-0.007723651063601377,0.23938595556971462,0.13250983785610454,0.0,0.017597681531526584,0.177647829,0.0,0.0031261899195090927,0.0031261899195090927
1777048034.0071995,1777048034.0072088,ideal,1777048033.176,1777048033.9798884,0.025444984,0.563416004,0.025444984,0.803888321,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.123071276,0.436413705,2.679097414,-0.333560914,-2.674687147,0.000518264,0.123155582,-0.436456687,-2.679088347,0.333562824,2.674687147,3.827321762,2.679088347,1,848,0.5502371788024902,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18577997692755774,-0.009225753460218623,0.23568428998792218,0.12879394796322813,0.0,0.017597681531526584,0.025444984,0.0,0.00044777272500678945,0.00044777272500678945
1777048034.0571203,1777048034.0571291,ideal,1777048033.176,1777048033.9798884,0.07536602,0.61333704,0.07536602,0.803888321,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.123071276,0.436413705,2.679097414,-0.333560914,-2.674687147,0.000518264,0.123155582,-0.436456687,-2.679088347,0.333562824,2.674687147,3.827321762,2.679088347,1,848,0.6001579761505127,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18577997692755774,-0.009225753460218623,0.23568428998792218,0.12879394796322813,0.0,0.017597681531526584,0.07536602,0.0,0.0013262672182586632,0.0013262672182586632
1777048034.1073089,1777048034.107321,ideal,1777048033.176,1777048033.9798884,0.125554323,0.663525343,0.125554323,0.803888321,4.38e-06,8.4306e-05,-4.2982e-05,9.067e-06,1.91e-06,0.0,-0.000513884,-0.123071276,0.436413705,2.679097414,-0.333560914,-2.674687147,0.000518264,0.123155582,-0.436456687,-2.679088347,0.333562824,2.674687147,3.827321762,2.679088347,1,848,0.6503465175628662,0.08697983045896918,3.809727397977429e-07,0.15357892759809322,0.18577997692755774,-0.009225753460218623,0.23568428998792218,0.12879394796322813,0.0,0.03507109379970472,0.125554323,0.0,0.0044033274388914235,0.0044033274388914235
