wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1776873806.559309721,1776873806.559318542,ideal,1776873806.303999901,1776873806.425462246,0.132415533,0.033512831,0.132415533,0.121462345,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.461517304,-0.237732515,0.461624682,-0.001917476,0.319339633,-0.000766990,0.461521684,0.237816821,-0.461667663,0.001926543,-0.319337723,0.000766990,0.764641758,0.461667663,1,202
1776873806.609334946,1776873806.609343767,ideal,1776873806.303999901,1776873806.425462246,0.182440758,0.083538055,0.182440758,0.121462345,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.461517304,-0.237732515,0.461624682,-0.001917476,0.319339633,-0.000766990,0.461521684,0.237816821,-0.461667663,0.001926543,-0.319337723,0.000766990,0.764641758,0.461667663,1,202
1776873806.659422398,1776873806.659434795,ideal,1776873806.303999901,1776873806.626826763,0.030931473,0.133625507,0.030931473,0.322826862,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.461287200,-0.237657726,0.461315960,-0.001917476,0.319339633,-0.000766990,0.461291580,0.237742032,-0.461358941,0.001926543,-0.319337723,0.000766990,0.764293236,0.461358941,1,203
1776873806.709286451,1776873806.709292889,ideal,1776873806.303999901,1776873806.626826763,0.080795527,0.183489561,0.080795527,0.322826862,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.461287200,-0.237657726,0.461315960,-0.001917476,0.319339633,-0.000766990,0.461291580,0.237742032,-0.461358941,0.001926543,-0.319337723,0.000766990,0.764293236,0.461358941,1,203
1776873806.759377718,1776873806.759387493,ideal,1776873806.303999901,1776873806.626826763,0.130886793,0.233580828,0.130886793,0.322826862,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.461287200,-0.237657726,0.461315960,-0.001917476,0.319339633,-0.000766990,0.461291580,0.237742032,-0.461358941,0.001926543,-0.319337723,0.000766990,0.764293236,0.461358941,1,203
1776873806.809421062,1776873806.809430599,ideal,1776873806.303999901,1776873806.626826763,0.180930138,0.283624172,0.180930138,0.322826862,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.461287200,-0.237657726,0.461315960,-0.001917476,0.319339633,-0.000766990,0.461291580,0.237742032,-0.461358941,0.001926543,-0.319337723,0.000766990,0.764293236,0.461358941,1,203
1776873806.859229088,1776873806.859240294,ideal,1776873806.303999901,1776873806.828248024,0.029396057,0.333432198,0.029396057,0.524248123,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.395099759,-0.203647450,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204
1776873806.909299850,1776873806.909306526,ideal,1776873806.303999901,1776873806.828248024,0.079466820,0.383502960,0.079466820,0.524248123,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.395099759,-0.203647450,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204
1776873806.959258318,1776873806.959265471,ideal,1776873806.303999901,1776873806.828248024,0.129425287,0.433461428,0.129425287,0.524248123,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.395099759,-0.203647450,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204
1776873807.009326935,1776873807.009334087,ideal,1776873806.303999901,1776873806.828248024,0.179493904,0.483530045,0.179493904,0.524248123,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,-0.395099759,-0.203647450,0.395274252,-0.001917476,0.274518639,-0.002492719,0.395104139,0.203731756,-0.395317233,0.001926543,-0.274516729,0.002492719,0.655178589,0.395317233,1,204
