wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real,t_rel,twin_x,twin_y,twin_z,real_x,real_y,real_z,cart_err_m,twin_velocity_mps,real_velocity_mps,aoi_abs_s,k_aoi_eef_twin_m,k_aoi_eef_real_m,k_aoi_eef_max_m
1777125766.3064978,1777125766.3065078,wifi_congested,1777125766.272,1777125766.2147188,0.090579987,0.025181293,0.090579987,-0.057281256,0.657931983,0.266953558,0.45106715,2.799496651,-0.352343857,-2.752345324,0.657989562,0.266887724,0.451155245,2.799515009,-0.352495998,-2.752345085,-5.7578e-05,6.5833e-05,-8.8096e-05,-1.8358e-05,0.000152141,-2.38e-07,0.000197216,0.000152141,4298,897,144.15017104148865,0.13955134507699885,0.09870053621067225,0.16738426071143636,0.1395628750916259,0.0987185631269499,0.16740756004652116,3.163494844591143e-05,0.5552535420742442,2.014433381747793e-05,0.090579987,0.05029485862278899,1.8246734953108115e-06,0.05029485862278899
1777125766.356553,1777125766.356567,wifi_congested,1777125766.342,1777125766.2147188,0.140635252,0.013094425,0.140635252,-0.127281189,0.959425688,0.25340876,0.45419547,2.920131207,-0.420319796,-2.741127968,0.657989562,0.266887724,0.451155245,2.799515009,-0.352495998,-2.752345085,0.301436126,-0.013478965,0.003040224,0.120616198,-0.067823797,0.011217117,0.332157827,0.301436126,4300,897,144.20022630691528,0.10092429123750439,0.13422025774050864,0.1707445687600525,0.1395628750916259,0.0987185631269499,0.16740756004652116,0.052578000245735376,0.6328142625745845,2.014433381747793e-05,0.140635252,0.08899599328637085,2.8330034627931306e-06,0.08899599328637085
1777125766.406309,1777125766.406325,wifi_congested,1777125766.403,1777125766.2147188,0.190391064,0.001012087,0.190391064,-0.188281298,1.489612579,0.269636422,0.438369066,2.888968945,-0.42338568,-2.747147322,0.657989562,0.266887724,0.451155245,2.799515009,-0.352495998,-2.752345085,0.831623018,0.002748698,-0.01278618,0.089453936,-0.070889682,0.005197763,0.839536929,0.831623018,4302,897,144.24998211860657,0.019564819943927107,0.16132101769420631,0.1663513933026776,0.1395628750916259,0.0987185631269499,0.16740756004652116,0.13535034556759123,0.8024449318502279,0.00039102309694282096,0.190391064,0.1527783443763724,7.444730347551883e-05,0.1527783443763724
1777125766.4567127,1777125766.4567275,wifi_congested,1777125766.425,1777125766.2147188,0.240795135,0.029272318,0.240795135,-0.210281134,1.612088323,0.275613874,0.43641004,2.859269381,-0.404449075,-2.74910593,0.657989562,0.266887724,0.451155245,2.799515009,-0.352495998,-2.752345085,0.954098761,0.00872615,-0.014745206,0.059754372,-0.051953077,0.003239155,0.957537577,0.954098761,4303,897,144.30038595199585,0.00013025138165126317,0.16282819359080605,0.16490125768498326,0.1395628750916259,0.0987185631269499,0.16740756004652116,0.1534854482496208,1.1263900105369546,0.00039102309694282096,0.240795135,0.2712292346498974,9.415645941646465e-05,0.2712292346498974
1777125766.5065892,1777125766.5065985,wifi_congested,1777125766.458,1777125766.463222,0.04219842,0.046625614,0.04219842,0.005222082,1.869159818,0.27243486,0.442823172,2.83071804,-0.379386783,-2.750870466,0.658536017,0.266887724,0.451172501,2.799706697,-0.352495998,-2.752345085,1.210623801,0.005547136,-0.008349329,0.031011343,-0.026890785,0.001474619,1.211361821,1.210623801,4304,898,144.35026240348816,-0.042126158527773724,0.16106274645045363,0.16580270643174494,0.1395091199382138,0.09879990334810845,0.16740934204530566,0.19201723175954508,1.2433508502818957,0.00039102309694282096,0.04219842,0.052467441387552556,1.6500556874493876e-05,0.052467441387552556
1777125766.556559,1777125766.556569,wifi_congested,1777125766.524,1777125766.463222,0.092168331,0.022296906,0.092168331,-0.060777903,2.35187149,0.260197431,0.452732265,2.852117062,-0.385105431,-2.751704454,0.658536017,0.266887724,0.451172501,2.799706697,-0.352495998,-2.752345085,1.693335474,-0.006690294,0.001559764,0.052410364,-0.032609433,0.000640631,1.694474211,1.693335474,4306,898,144.40023231506348,-0.11453942274758565,0.12505325893124902,0.16904623764197063,0.1395091199382138,0.09879990334810845,0.16740934204530566,0.25540669558049506,1.0562111893893538,0.00039102309694282096,0.092168331,0.09734922250954166,3.603994622767101e-05,0.09734922250954166
1777125766.6065435,1777125766.6065555,wifi_congested,1777125766.591,1777125766.463222,0.142152786,0.013432503,0.142152786,-0.127778053,2.841324806,0.263557971,0.449243903,2.854848623,-0.390528172,-2.75178504,0.658536017,0.266887724,0.451172501,2.799706697,-0.352495998,-2.752345085,2.182788789,-0.003329754,-0.001928598,0.055141926,-0.038032174,0.000560045,2.183819841,2.182788789,4308,898,144.45021677017212,-0.15841933016424883,0.056095716570603055,0.16813761380303946,0.1395091199382138,0.09879990334810845,0.16740934204530566,0.30097431672575775,1.020692065793277,0.00039102309694282096,0.142152786,0.14509422080060963,5.558502262077008e-05,0.14509422080060963
1777125766.6563792,1777125766.6563916,wifi_congested,1777125766.653,1777125766.463222,0.191988468,0.000535965,0.191988468,-0.18977809,3.078626871,0.275782138,0.446101725,2.743396521,-0.327548742,-2.756873369,0.658536017,0.266887724,0.451172501,2.799706697,-0.352495998,-2.752345085,2.420090854,0.008894414,-0.005070776,-0.056310177,0.024947256,-0.004528284,2.420900302,2.420090854,4310,898,144.5000524520874,-0.16977018493253082,0.018516226599707884,0.1651021739915608,0.1395091199382138,0.09879990334810845,0.16740934204530566,0.3195379166828264,0.8510613965176336,0.030006737375981044,0.191988468,0.163393973691361,0.00576094753849294,0.163393973691361
1777125766.7064035,1777125766.7064133,wifi_congested,1777125766.69,1777125766.463222,0.242012739,0.014243603,0.242012739,-0.22677803,3.130833626,0.268484473,0.454684168,2.679676056,-0.296800911,-2.761624098,0.658536017,0.266887724,0.451172501,2.799706697,-0.352495998,-2.752345085,2.472297609,0.001596749,0.003511667,-0.120030642,0.055695087,-0.009279013,2.475856568,2.472297609,4311,898,144.55007672309875,-0.17562600426981026,0.010036371851040176,0.16719435193159343,0.1395091199382138,0.09879990334810845,0.16740934204530566,0.3273975523032919,0.8152715383647156,0.030006737375981044,0.242012739,0.1973060980283884,0.007262012700814845,0.1973060980283884
1777125766.7568412,1777125766.7568638,wifi_congested,1777125766.69,1777125766.710659,0.044839621,0.064681292,0.044839621,0.02065897,3.130833626,0.268484473,0.454684168,2.679676056,-0.296800911,-2.761624098,0.703510463,0.264047951,0.452773601,2.800090075,-0.361524105,-2.752345085,2.427323163,0.004436523,0.001910567,-0.120414019,0.064723194,-0.009279013,2.431192258,2.427323163,4311,899,144.60051441192627,-0.17562600426981026,0.010036371851040176,0.16719435193159343,0.13512456727312508,0.10491864926925978,0.16818488625057537,0.3249146740923931,0.5971142756445391,0.030006737375981044,0.044839621,0.026774377813590666,0.0013454907313855246,0.026774377813590666
1777125766.8064244,1777125766.8064313,wifi_congested,1777125766.79,1777125766.710659,0.094422817,0.014304876,0.094422817,-0.079340935,2.740933657,0.258209765,0.466486156,2.465301037,-0.250353098,-2.775304079,0.703510463,0.264047951,0.452773601,2.800090075,-0.361524105,-2.752345085,2.037423193,-0.005838186,0.013712555,-0.334789038,0.111171007,-0.022958994,2.067918082,2.037423193,4314,899,144.65009760856628,-0.1656573018877899,0.08069264544810935,0.17062137851450526,0.13512456727312508,0.10491864926925978,0.16818488625057537,0.3017657511574638,0.694789011403574,0.030006737375981044,0.094422817,0.06560393567737058,0.0028333206720193185,0.06560393567737058
1777125766.8569367,1777125766.856959,wifi_congested,1777125766.823,1777125766.710659,0.144935369,0.03127861,0.144935369,-0.112340927,2.591796398,0.254837632,0.467860967,2.528189659,-0.273850888,-2.76979804,0.703510463,0.264047951,0.452773601,2.800090075,-0.361524105,-2.752345085,1.888285935,-0.009210318,0.015087366,-0.271900415,0.087673217,-0.017452955,1.909936456,1.888285935,4315,899,144.70060992240906,-0.15080614441633666,0.10382951213281501,0.17142947320827706,0.13512456727312508,0.10491864926925978,0.16818488625057537,0.2859511941773808,0.8440816933650568,0.030006737375981044,0.144935369,0.12233729169400936,0.004349037554073905,0.12233729169400936
1777125766.906633,1777125766.9066432,wifi_congested,1777125766.888,1777125766.710659,0.194631338,0.016274691,0.194631338,-0.177340984,2.238674641,0.265342534,0.457375586,2.594695807,-0.289687961,-2.76206851,0.703510463,0.264047951,0.452773601,2.800090075,-0.361524105,-2.752345085,1.535164177,0.001294583,0.004601985,-0.205394268,0.071836144,-0.009723425,1.550546255,1.535164177,4317,899,144.75030612945557,-0.10282838691395972,0.14535073528505874,0.16816657304640192,0.13512456727312508,0.10491864926925978,0.16818488625057537,0.24136354803765062,0.8440816933650568,0.07993571081677325,0.194631338,0.16428474936094672,0.01555799435024965,0.16428474936094672
1777125766.956204,1777125766.9562104,wifi_congested,1777125766.953,1777125766.710659,0.244202375,0.001629353,0.244202375,-0.242341042,1.963127494,0.264593363,0.454831868,2.738015175,-0.331210196,-2.754698277,0.703510463,0.264047951,0.452773601,2.800090075,-0.361524105,-2.752345085,1.259617031,0.000545412,0.002058268,-0.0620749,0.030313909,-0.002353191,1.261513917,1.259617031,4319,899,144.79987716674805,-0.05901783025962584,0.16350537862609815,0.16810895600436734,0.13512456727312508,0.10491864926925978,0.16818488625057537,0.2027897461458503,0.806080213565078,0.07993571081677325,0.244202375,0.19684670259309925,0.01952049042876922,0.19684670259309925
1777125767.0065303,1777125767.0065422,wifi_congested,1777125766.953,1777125766.9695075,0.034941196,0.0519557,0.034941196,0.016507387,1.963127494,0.264593363,0.454831868,2.738015175,-0.331210196,-2.754698277,0.821379602,0.264013439,0.452531993,2.800090075,-0.362802446,-2.752345085,1.141747892,0.000579923,0.002299875,-0.0620749,0.03159225,-0.002353191,1.143875332,1.141747892,4319,900,144.85020351409912,-0.05901783025962584,0.16350537862609815,0.16810895600436734,0.12177410847972854,0.11996367275873235,0.1681767327867915,0.18596131279561057,0.7288973710042953,0.07993571081677325,0.034941196,0.0254685459041458,0.0027930493390481946,0.0254685459041458
1777125767.0564752,1777125767.0564852,wifi_congested,1777125767.042,1777125766.9695075,0.084886074,0.012238503,0.084886074,-0.072492599,1.591322303,0.270096809,0.444328427,2.851357937,-0.388733119,-2.747001648,0.821379602,0.264013439,0.452531993,2.800090075,-0.362802446,-2.752345085,0.769942701,0.006083369,-0.008203566,0.051267862,-0.025930673,0.005343437,0.772169291,0.769942701,4322,900,144.90014839172363,0.003365899918298618,0.16633373609998134,0.16646342748038787,0.12177410847972854,0.11996367275873235,0.1681767327867915,0.12717555600063826,0.6308749514070581,0.07993571081677325,0.084886074,0.05355249780988594,0.006785428663635215,0.05355249780988594
